20230817 16:09:18
time,state,pressure,temperature,altitude,other description
16:09:18,Rising,1006.6564977307457,34.65994202217553,58.84606665625241
16:09:18,Rising,1006.6564977307457,34.65994202217553,0.0
16:09:20,Rising,1006.7169337758719,34.68053397035692,-0.5375638751539924
16:09:22,Rising,1006.6793576478085,34.70627391213202,-0.19598654231150192
16:09:23,Rising,1006.6781036498537,34.72171788068954,-0.18180699436375392
16:09:25,Rising,1006.6950127337176,34.73201386118308,-0.33137408696437376
16:09:26,Rising,1006.6489730933486,34.75260582566261,0.08515360320237875
16:09:28,Rising,1006.7541953451425,34.76804980207817,-0.8549221918376659
16:09:30,Rising,1006.699697632547,34.783493781113066,-0.36357975098702866
16:09:31,Rising,1006.673076974753,34.783493781113066,-0.12498160220997079
16:09:33,Rising,1006.7068929734436,34.804085757234134,-0.4241630441526567
16:09:34,Rising,1006.6874646051824,34.824677738011815,-0.24610106058883474
16:09:36,Rising,1006.7225409356879,34.82982573393383,-0.5595473583533987
16:09:38,Rising,1006.7648110659607,34.855565717909485,-0.9336016819842001
16:09:39,Rising,1006.6933934571792,34.86071371557773,-0.2923970521727526
16:09:41,Rising,1006.6570518222578,34.87100971178734,0.035383359937490866
16:09:43,Rising,1006.6557862116847,34.886453708284535,0.049683370994991094
16:09:44,Rising,1006.7077707019178,34.901897707401076,-0.4134769778752485
16:09:46,Rising,1006.6097207896739,34.90704570768867,0.46669187959466285
16:09:47,Rising,1006.6883308768232,34.92248971029767,-0.23525765312085412
16:09:49,Rising,1006.660435478179,34.937933715526015,0.0178330326641003
16:09:51,Rising,1006.6955153174496,34.94308171785087,-0.2957663567449629
16:09:52,Rising,1006.7221426355753,34.94308171785087,-0.5345415514229899
16:09:54,Rising,1006.747501726233,34.95852572657168,-0.7590255536271115
16:09:55,Rising,1006.6578943497684,34.96882173384074,0.04652486653944976
16:09:57,Rising,1006.7546853514623,34.97911774227396,-0.8195654350649235
16:09:59,Rising,1006.6917035205277,34.989413751871325,-0.25277408478946484
16:10:00,Rising,1006.7170606699447,35.004857768450165,-0.4772693734368616
