20230819 14:17:39
time,phase,error description,data
14:22:59,2,previous longtitude,139.98745166666666,previous latitude,40.14272166666667,longtitude,139.98744166666665,latitude,40.142723333333336,previous distance,16.57270632634389,distance,17.377351039749076,error geomagnetic sensor,False,error heading counter,1,The heading direction is not correct
14:26:08,2,previous longtitude,139.98751666666666,previous latitude,40.14268666666667,longtitude,139.98748666666665,latitude,40.142651666666666,previous distance,9.806643680306259,distance,10.671649243949675,error geomagnetic sensor,False,error heading counter,2,The heading direction is not correct
14:26:15,2,previous longtitude,139.98750166666667,previous latitude,40.14264333333333,longtitude,139.9875,latitude,40.14265,previous distance,9.277980458465606,distance,9.520571112623962,error geomagnetic sensor,False,error heading counter,3,The heading direction is not correct
14:27:14,2,previous longtitude,139.98749666666666,previous latitude,40.14266833333333,longtitude,139.98749333333333,latitude,40.14266833333333,previous distance,10.342743724241224,distance,10.608472479302664,error geomagnetic sensor,False,error heading counter,4,The heading direction is not correct
14:29:34,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,110.83434454139699,heading angle,45.254646232272854,angle difference,65.57969830912413,heading goal,False,direction,Turn Right,longtitude,139.98751833333333,latitude,40.14266166666667,previous longtitude,139.98752166666668,previous latitude,40.14265666666667,magX,28.0,magY,28.25,magZ,19.875,accelX,-4.71,accelY,-0.62,accelZ,-8.48,accel,18.894403933440188,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:34,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,110.83434454139699,heading angle,47.73195868038508,angle difference,63.10238586101191,heading goal,False,direction,Turn Right,longtitude,139.98751833333333,latitude,40.14266166666667,previous longtitude,139.98751833333333,previous latitude,40.14266166666667,magX,28.6875,magY,31.5625,magZ,25.75,accelX,-4.98,accelY,-0.76,accelZ,-6.92,accel,19.625628652351498,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:35,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,110.83434454139699,heading angle,50.991287440531345,angle difference,59.84305710086564,heading goal,False,direction,Turn Right,longtitude,139.98751833333333,latitude,40.14266166666667,previous longtitude,139.98751833333333,previous latitude,40.14266166666667,magX,28.25,magY,34.875,magZ,31.375,accelX,-3.25,accelY,-0.84,accelZ,-9.3,accel,21.45146615035905,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:35,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,111.65874917550227,heading angle,47.7684324930359,angle difference,63.89031668246636,heading goal,False,direction,Turn Right,longtitude,139.98751666666666,latitude,40.14266333333333,previous longtitude,139.98751833333333,previous latitude,40.14266166666667,magX,30.75,magY,33.875,magZ,26.6875,accelX,-6.11,accelY,-0.74,accelZ,-7.95,accel,22.181692902030722,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:35,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,111.65874917550227,heading angle,47.479537052944096,angle difference,64.17921212255817,heading goal,False,direction,Turn Right,longtitude,139.98751666666666,latitude,40.14266333333333,previous longtitude,139.98751666666666,previous latitude,40.14266333333333,magX,29.6875,magY,32.375,magZ,27.875,accelX,-4.22,accelY,-0.25,accelZ,-9.76,accel,19.310693928494647,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:40,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,110.49347487638279,heading angle,343.0936488109805,angle difference,232.6001739345977,heading goal,False,direction,Turn Right,longtitude,139.98751666666666,latitude,40.14266166666667,previous longtitude,139.98751666666666,previous latitude,40.14266166666667,magX,53.875,magY,-16.375,magZ,-9.0,accelX,-8.45,accelY,1.53,accelZ,-4.74,accel,16.721214070754552,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:40,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,110.83434454139699,heading angle,333.72174398918105,angle difference,222.88739944778405,heading goal,False,direction,Turn Right,longtitude,139.98751833333333,latitude,40.14266166666667,previous longtitude,139.98751666666666,previous latitude,40.14266166666667,magX,45.0625,magY,-22.25,magZ,-20.5625,accelX,-8.71,accelY,2.45,accelZ,1.07,accel,11.762095901666505,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:40,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,110.83434454139699,heading angle,313.94817607746575,angle difference,203.11383153606874,heading goal,False,direction,Turn Right,longtitude,139.98751833333333,latitude,40.14266166666667,previous longtitude,139.98751833333333,previous latitude,40.14266166666667,magX,25.0625,magY,-26.0,magZ,-49.5625,accelX,-4.43,accelY,3.6,accelZ,6.1000000000000005,accel,8.910443311081666,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:41,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,110.83434454139699,heading angle,269.84597945832763,angle difference,159.01163491693063,heading goal,False,direction,Turn Left,longtitude,139.98751833333333,latitude,40.14266166666667,previous longtitude,139.98751833333333,previous latitude,40.14266166666667,magX,-0.0625,magY,-23.25,magZ,-52.1875,accelX,-0.92,accelY,1.45,accelZ,9.21,accel,2.5887834980932647,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
14:29:41,3,Cone not found,img name,/home/astrum/Noshiro_Space_Event_2023/img/20230819_142931_img.jpg,processed img name,/home/astrum/Noshiro_Space_Event_2023/proc_img/20230819_142934_proc_img.jpg,percentage of cone in img,0,not found counter,8,destination angle,112.38297017093097,heading angle,205.23757906760525,angle difference,92.85460889667428,heading goal,False,direction,Turn Left,longtitude,139.98752,latitude,40.14266333333333,previous longtitude,139.98751833333333,previous latitude,40.14266166666667,magX,-28.375,magY,-13.375,magZ,-30.5,accelX,3.71,accelY,-0.26,accelZ,8.16,accel,4.2571821666449745,calib status mag,3,calib status accel,3,error geomagnetic sensor,False,error heading counter,4
